Date,1d return,1w return,1m return,T yield,relative volume,VIX,regime
2007-11-15,-0.013212427900045731,-0.04546560428686186,-0.059429327368700435,0.41589999198913574,1.1103920926534057,28.059999465942383,1
2007-11-16,0.005230310920731451,-0.011439262776777426,-0.06346341319287951,0.41500000953674315,1.170557086302988,25.489999771118164,1
2007-11-19,-0.017460253968243356,-0.028139980776928586,-0.07684624296362808,0.4078999996185303,1.1487669434863215,26.010000228881836,1
2007-11-20,0.004486196985218349,-0.009630598108443356,-0.08015210764805225,0.4053999900817871,1.3436331936365284,24.8799991607666,1
2007-11-21,-0.015926882279853283,-0.015571390196732593,-0.09324976089384218,0.40240001678466797,1.116988029227483,26.84000015258789,1
2007-11-23,0.01689048420755146,-0.027244249907811602,-0.07315320958270899,0.401200008392334,0.44577139511006425,25.610000610351562,3
2007-11-26,-0.023238690638891946,-0.04308503260274699,-0.0989755879704236,0.38469998836517333,1.0190038260033791,28.90999984741211,1
2007-11-27,0.014930153212029174,-0.015794399999798148,-0.07779376610699806,0.3944000005722046,1.1794563926018096,26.280000686645508,1
2007-11-28,0.028559853539212643,0.007047197832166896,-0.045179494999777026,0.40250000953674314,1.2188886342789278,24.110000610351562,1
2007-11-29,0.0004764749033838722,0.025431321855037492,-0.04640420699204284,0.3940000057220459,0.9500740946094259,23.969999313354492,3
2007-11-30,0.0077702175740654855,0.028783819463792826,-0.03827070222849982,0.39719998836517334,1.1782331405313853,22.8700008392334,3
2007-12-03,-0.005887337197621245,0.03927950453982265,-0.018798745090867985,0.38949999809265134,0.8830557328871,23.610000610351562,3
2007-12-04,-0.006540256581273551,0.015332885846672584,-0.028904634616857328,0.3888999938964844,0.8808441838346854,23.790000915527344,3
2007-12-05,0.015190129895446658,0.055279231877040313,-0.022756109761504217,0.39110000133514405,0.96052735328592,22.530000686645508,3
2007-12-06,0.015036906086721702,0.05539022876805766,-0.005633717071926281,0.3997999906539917,0.9323957737968875,20.959999084472656,3
2007-12-07,-0.0017779211733210953,0.024261081656198114,-0.006431583516477768,0.4119999885559082,0.8342693356707959,20.850000381469727,3
2007-12-10,0.007509953412149439,0.031461769014578644,-0.012584068046676222,0.414900016784668,0.7638303847233923,20.739999771118164,3
2007-12-11,-0.025271074111842595,-0.002356286508945149,-0.04109719584768601,0.3990000009536743,1.0637733308539121,23.59000015258789,1
2007-12-12,0.006050107439882435,0.009623559481730437,-0.029019903818462534,0.40760002136230467,1.159140461653734,22.469999313354492,3
2007-12-13,0.0012243243942324789,0.017514471956349364,-0.03935120532792502,0.41700000762939454,0.9401246815993812,22.559999465942383,3
2007-12-14,-0.01374626785493871,-0.011488177508273134,-0.026842295223652113,0.423199987411499,0.8784531032462317,23.270000457763672,3
2007-12-17,-0.015020898185397868,-0.04076050711812296,-0.042228330387198976,0.4192999839782715,0.9253775130617079,24.520000457763672,3
2007-12-18,0.006279795215002659,-0.03301746081002421,-0.031414594949997876,0.4119999885559082,0.9639041055599105,22.639999389648438,3
2007-12-19,-0.0013608300425632658,-0.04153141412690364,-0.04424873125630113,0.4070000171661377,0.8799262127555928,21.68000030517578,3
2007-12-20,0.004900203108869627,-0.011863451431150751,-0.010504059345420425,0.40260000228881837,0.9152367538573424,20.579999923706055,3
2007-12-21,0.016669839397931874,-0.001432812632794267,0.006570476262685254,0.41680002212524414,1.167531464746258,18.469999313354492,3
2007-12-24,0.008077004803014542,0.005401681531002733,0.029407719223996542,0.42119998931884767,0.3332662157230989,18.600000381469727,3
2007-12-26,0.0008086358029313345,0.02023916618144561,0.04063423497147478,0.4281000137329102,0.532557916997915,18.65999984741211,3
2007-12-27,-0.014282289812289406,0.021004215093982426,-0.0032274596666447275,0.41989998817443847,0.630198527839915,20.260000228881836,3
2007-12-28,0.0015037700920255137,0.01615830463732615,0.005378853524502514,0.40960001945495605,0.6514288651633942,20.739999771118164,3
2007-12-31,-0.006851588410961562,0.010571221852417434,0.011859532541750095,0.40349998474121096,0.6649669356110229,22.5,3
2008-01-02,-0.014437843160646446,-0.008875956072678659,-0.007938327688423064,0.39010000228881836,0.9459716134540225,23.170000076293945,3
2008-01-03,0.0,-0.02512693352419959,0.009691135975187892,0.39010000228881836,0.9421445759930464,22.489999771118164,3
2008-01-04,-0.024551555085623233,-0.05668077721051723,-0.01949708080924384,0.38540000915527345,1.142224027529628,23.940000534057617,1
2008-01-07,0.0032232587947169655,-0.054404857316887045,-0.00041641608177711564,0.38389999866485597,1.1584224142165707,23.790000915527344,1
2008-01-08,-0.018352265474000595,-0.058309169045058895,-0.03505935411779515,0.38399999141693114,1.2978185285681552,25.43000030517578,1
2008-01-09,0.013624083236714934,-0.04691271892924165,0.0013573103135633424,0.37909998893737795,1.4681617358617345,24.1200008392334,1
2008-01-10,0.007948131920451518,-0.03270998241304934,-0.005531339155525727,0.388700008392334,1.4091740528869863,23.450000762939453,3
2008-01-11,-0.013595387776707546,-0.03188314599538511,-0.04628936236124148,0.3809999942779541,1.2223510881208246,23.68000030517578,3
2008-01-14,0.01087063729028337,-0.02135909882089071,-0.036381060180834646,0.37929999828338623,1.0034877979534065,22.899999618530273,3
2008-01-15,-0.024925012411738723,-0.021733778401433423,-0.06764388409312105,0.37009999752044676,1.24847523256773,23.34000015258789,1
2008-01-16,-0.005612078839948742,-0.030349320643542566,-0.0673857254126885,0.3711999893188477,1.4634757475030777,24.3799991607666,1
2008-01-17,-0.02909259582902124,-0.04095838972094146,-0.08855682333297954,0.36400001049041747,1.4152289499694939,28.459999084472656,1
2008-01-18,-0.006045421784173999,-0.05956871487066462,-0.10762221621967316,0.3648000001907349,1.5905045013403767,27.18000030517578,2
2008-01-22,-0.011085159151345114,-0.07732707149243478,-0.13058763801382378,0.3483999967575073,1.7056155720044277,31.010000228881836,2
2008-01-23,0.021442179004912187,-0.044553284803308446,-0.11036383955282159,0.34260001182556155,0.835944197666423,29.020000457763672,1
2008-01-24,0.01006273042641359,-0.04531689582413945,-0.10810972510585615,0.36400001049041747,1.4598886660847357,27.780000686645508,1
2008-01-25,-0.015871931031674613,-0.03645314283663503,-0.09950938086358185,0.3584000110626221,1.2383245631622888,29.079999923706055,1
2008-01-28,0.01754832433469833,-0.014011062422450427,-0.08921761072807066,0.35859999656677244,1.042843984024456,27.780000686645508,1
2008-01-29,0.0061597743886385725,0.021788898427245407,-0.08472798654643976,0.3657999992370605,1.0715936644495379,27.31999969482422,1
2008-01-30,-0.0047639947161109975,0.023106210084123502,-0.07639217705522106,0.3733000040054321,1.1982209951674614,27.6200008392334,1
2008-01-31,0.016772253672436177,0.05192678277613516,-0.04657996711303081,0.36389999389648436,1.2427763153157119,26.200000762939453,1
2008-02-01,0.01223749194418322,0.0424473848765039,-0.04093522751031198,0.3599999904632568,1.153458273517926,24.020000457763672,1
2008-02-04,-0.010462869384454843,0.02126369281331053,-0.04967656828006706,0.36429998874664304,0.8679074560263685,25.989999771118164,3
2008-02-05,-0.031995432684296055,0.004531778179375223,-0.0845683785453809,0.35869998931884767,1.0665351951869577,28.239999771118164,1
2008-02-06,-0.007623640894248274,-0.02031818558842513,-0.10644275623697852,0.3614000082015991,0.9854582265073565,28.969999313354492,1
2008-02-07,0.007885772846967454,-0.018637608264257532,-0.1066122638229573,0.3736000061035156,1.1168012559134834,27.65999984741211,1
2008-02-08,-0.004203719751894819,-0.018085143546347715,-0.11108662267823233,0.36540000438690184,0.9188283633327872,28.010000228881836,1
2008-02-11,0.005888999083801139,-0.028595294003886607,-0.09289629460332915,0.3618000030517578,0.8808478461437197,27.600000381469727,1
2008-02-12,0.007265896838448915,-0.03336633925804111,-0.08767729625431087,0.3678999900817871,0.9890497314380932,26.329999923706055,1
2008-02-13,0.013604062530741423,-0.009856451877117811,-0.06888639395185137,0.36940000057220457,0.9404057179511971,24.8799991607666,1
2008-02-14,-0.013421475932895444,0.009142305010477303,-0.06792617713758642,0.3818000078201294,0.8883813095907442,25.540000915527344,3
2008-02-15,0.0008377480947496796,0.017746647011976036,-0.06714533406831724,0.37799999713897703,0.8741487338468009,25.020000457763672,3
2008-02-19,-0.0008962740066612573,0.00887867905372608,-0.04452298078713268,0.3875,0.8803886130428858,25.59000015258789,3
2008-02-20,0.008340870828184466,0.021588075769434667,-0.03964893042161399,0.391700005531311,0.9410260181834317,24.399999618530273,3
2008-02-21,-0.012867362942748706,0.0025389800853279354,-0.03428302183021448,0.37839999198913576,0.9032134400845585,25.1200008392334,3
2008-02-22,0.007880610357913875,0.0031508088653784405,-0.039755039873633824,0.3789999961853027,0.8607952777765564,24.059999465942383,3
2008-02-25,0.013812671311938196,0.003357266273482651,-0.034168051599338334,0.39019999504089353,0.9212583640828496,23.030000686645508,3
2008-02-26,0.006917910698780005,0.024042564879322992,-0.01408258282801067,0.38599998950958253,0.9660356532923827,21.899999618530273,3
2008-02-27,-0.0009194445013966934,0.02224463108179142,-0.02558162786849072,0.38499999046325684,0.9129154376626073,22.690000534057617,3
2008-02-28,-0.00894187449867867,0.014012681092197887,-0.009609252999847384,0.37149999141693113,0.9128454810083441,23.530000686645508,3
2008-02-29,-0.027089704735838493,-0.021617187694937923,-0.031000544569444344,0.35339999198913574,1.0202258807705653,26.540000915527344,1
2008-03-03,0.0005335524788219193,-0.008335056372946181,-0.0014326151732139136,0.35339999198913574,0.9452266264264458,26.280000686645508,3
2008-03-04,-0.003447628658457935,-0.019481036750101044,0.0011772339534168452,0.35789999961853025,1.0883625059462163,25.520000457763672,3
2008-03-05,0.005238327621537531,-0.027773798148496565,0.017703129471098755,0.3693000078201294,0.9783519803822327,24.600000381469727,3
2008-03-06,-0.022013935987449718,-0.05570884540253007,-0.02559391184108495,0.3621999979019165,0.9909795046878853,27.549999237060547,1
2008-03-07,-0.008410361554953893,-0.06278896189020133,-0.04341487756087237,0.35409998893737793,1.0511689693315898,27.489999771118164,1
2008-03-10,-0.01546347918654778,-0.0689562287158153,-0.043017857121560366,0.3437999963760376,0.9862970070430278,29.3799991607666,1
2008-03-11,0.037129844018763736,-0.007500191963301539,-0.0246018623035007,0.35959999561309813,1.1783547758716206,26.360000610351562,1
2008-03-12,-0.008995573894062803,-0.016952804594246418,-0.03929386139486857,0.34830000400543215,1.013826403576187,27.219999313354492,1
2008-03-13,0.005126921336342294,-0.00849445602506127,-0.02974611220013401,0.35339999198913574,1.1620497097744569,27.290000915527344,1
2008-03-14,-0.02078326255529206,-0.034160559489715525,-0.06558342532180317,0.3421000003814697,1.1824119836627922,31.15999984741211,1
2008-03-17,-0.00895868378535658,-0.021267454008379705,-0.08515003699060497,0.3313999891281128,1.3009965036495887,32.2400016784668,1
2008-03-18,0.04240953758720556,0.028893507084801096,-0.036268273926138406,0.3450999975204468,1.2261679536845904,25.790000915527344,2
2008-03-19,-0.02428719849575589,0.019672246812930227,-0.028594064433405175,0.3361999988555908,1.2398844559252202,29.84000015258789,1
2008-03-20,0.0239444592412823,0.006708806411822366,0.0023069536781592515,0.33280000686645506,1.3984199217072173,26.6200008392334,1
2008-03-24,0.015321430427423843,0.03141116066082139,0.009701453629288759,0.35220000743865965,1.0310542351944942,25.729999542236328,1
2008-03-25,0.0023038976355771457,0.028514314411884012,0.016299942563347214,0.3492000102996826,0.9539830429532526,25.719999313354492,3
2008-03-26,-0.008765759863092581,0.04113682490395831,0.0014935069729655748,0.349399995803833,0.9336396070820807,26.079999923706055,1
2008-03-27,-0.011460481132498757,0.03850856581532036,-0.017125554792046693,0.35339999198913574,0.9306002833102427,25.8799991607666,1
2008-03-28,-0.00795018629681199,-0.01166269868279568,-0.03802633956727852,0.34660000801086427,0.8549191741069617,25.709999084472656,3
2008-03-31,0.0056872467232620405,0.01869957826035007,-0.019394180614579648,0.3431999921798706,0.9757420717855785,25.610000610351562,3
2008-04-01,0.03589635162305438,0.030590250277605646,0.014955713466480836,0.35450000762939454,1.1046745817489443,22.68000030517578,1
2008-04-02,-0.0019340702025878453,0.013075254356104571,0.013901451380307295,0.358299994468689,1.0010037400016254,23.43000030517578,3
2008-04-03,0.001301638178863307,0.012062224020259027,0.006823400290413284,0.3591000080108643,0.9103350406130857,23.209999084472656,3
2008-04-04,0.0007959963585104646,0.021824893503749276,0.020759308551022704,0.3480999946594238,0.8614682775432533,22.450000762939453,3
2008-04-07,0.0015615985189088022,0.03528544303063197,0.014359552380281304,0.3555999994277954,0.8761496852145796,22.420000076293945,3
2008-04-08,-0.005100033369358936,0.038259811651486286,-0.004563354383149809,0.3558000087738037,0.8430041884613377,22.360000610351562,3
2008-04-09,-0.008092072375784243,0.024034202945524274,-0.0194021878607874,0.34660000801086427,0.8324573327495215,22.809999465942383,3
2008-04-10,0.004474051958627934,-0.007028276945596268,-0.014108469752299957,0.35320000648498534,0.8645763970866416,21.979999542236328,3
2008-04-11,-0.020374180867005598,-0.02537426783968233,-0.025481177093788054,0.3470999956130981,0.8740845317219444,23.459999084472656,3
2008-04-14,-0.0033837848145122917,-0.02993486540716961,-0.0017360638083262492,0.3503000020980835,0.8372082373548361,23.81999969482422,3
2008-04-15,0.004599876286541349,-0.02624778901219338,0.002321035926177606,0.3569999933242798,0.841025209878793,22.780000686645508,3
2008-04-16,0.022691265939609684,-0.005704808531741046,0.028611238694177477,0.3696000099182129,0.9967310761830621,20.530000686645508,3
2008-04-17,0.0006229145243916712,1.466052307308452e-05,0.023888512100401993,0.37290000915527344,0.86967425853132,20.3700008392334,3
2008-04-18,0.01813900260560164,0.026460118626724594,0.06592605646358085,0.3743000030517578,0.9857153012224968,20.1299991607666,3
2008-04-21,-0.001553524830540276,0.020300609404980907,0.07329692909687102,0.3711999893188477,0.7992420615864099,20.5,3
2008-04-22,-0.008810233726340488,0.03234470020404734,0.08054999464599688,0.37200000286102297,0.8932477862207198,20.8700008392334,3
2008-04-23,0.0028999174924810855,0.03885367193804368,0.04488700882217156,0.3730000019073486,0.9590462472376452,20.260000228881836,3
2008-04-24,0.006442277675030139,0.04075889360170759,0.06116424242853857,0.382699990272522,1.0393431977904704,20.059999465942383,3
2008-04-25,0.006494736452591576,0.02427622412901087,0.06260831527228161,0.3865999937057495,0.9066934042752989,19.59000015258789,3
